subset,protocol,method,seed,metric,variable,value,metrics_path,predictions_path,config_path
multi-complete,standard,gplfr,0,energy_score,temperature,6.993387487199572,results/models/multi-complete/gplfr/metrics_standard.json,results/models/multi-complete/gplfr/predictions.npz,results/models/multi-complete/gplfr/config.json
multi-complete,standard,gplfr,0,energy_score,specific_humidity_dex,0.3651084353526433,results/models/multi-complete/gplfr/metrics_standard.json,results/models/multi-complete/gplfr/predictions.npz,results/models/multi-complete/gplfr/config.json
multi-complete,standard,gplfr,0,energy_score,cloud_fraction,0.03937856273518668,results/models/multi-complete/gplfr/metrics_standard.json,results/models/multi-complete/gplfr/predictions.npz,results/models/multi-complete/gplfr/config.json
multi-complete,standard,gplfr,0,energy_score,u,6.859452909893459,results/models/multi-complete/gplfr/metrics_standard.json,results/models/multi-complete/gplfr/predictions.npz,results/models/multi-complete/gplfr/config.json
multi-complete,standard,gplfr,0,energy_score,v,3.2526383135053845,results/models/multi-complete/gplfr/metrics_standard.json,results/models/multi-complete/gplfr/predictions.npz,results/models/multi-complete/gplfr/config.json
multi-complete,standard,gplfr,0,energy_score,asr,21.604759216308594,results/models/multi-complete/gplfr/metrics_standard.json,results/models/multi-complete/gplfr/predictions.npz,results/models/multi-complete/gplfr/config.json
multi-complete,standard,gplfr,0,energy_score,olr,13.69597339630127,results/models/multi-complete/gplfr/metrics_standard.json,results/models/multi-complete/gplfr/predictions.npz,results/models/multi-complete/gplfr/config.json
multi-complete,standard,gplfr,0,spread_skill_ratio,surface_temperature,0.9060709476470947,results/models/multi-complete/gplfr/metrics_standard.json,results/models/multi-complete/gplfr/predictions.npz,results/models/multi-complete/gplfr/config.json
multi-complete,standard,gplfr,0,spread_skill_ratio,temperature,0.9147281977865431,results/models/multi-complete/gplfr/metrics_standard.json,results/models/multi-complete/gplfr/predictions.npz,results/models/multi-complete/gplfr/config.json
multi-complete,standard,gplfr,0,spread_skill_ratio,specific_humidity_dex,0.9383452733357748,results/models/multi-complete/gplfr/metrics_standard.json,results/models/multi-complete/gplfr/predictions.npz,results/models/multi-complete/gplfr/config.json
multi-complete,standard,gplfr,0,spread_skill_ratio,cloud_fraction,0.9897164305051168,results/models/multi-complete/gplfr/metrics_standard.json,results/models/multi-complete/gplfr/predictions.npz,results/models/multi-complete/gplfr/config.json
multi-complete,standard,gplfr,0,spread_skill_ratio,u,0.5779508087370131,results/models/multi-complete/gplfr/metrics_standard.json,results/models/multi-complete/gplfr/predictions.npz,results/models/multi-complete/gplfr/config.json
multi-complete,standard,gplfr,0,spread_skill_ratio,v,0.7106087274021573,results/models/multi-complete/gplfr/metrics_standard.json,results/models/multi-complete/gplfr/predictions.npz,results/models/multi-complete/gplfr/config.json
multi-complete,standard,gplfr,0,spread_skill_ratio,asr,1.0848280191421509,results/models/multi-complete/gplfr/metrics_standard.json,results/models/multi-complete/gplfr/predictions.npz,results/models/multi-complete/gplfr/config.json
multi-complete,standard,gplfr,0,spread_skill_ratio,olr,0.9492023587226868,results/models/multi-complete/gplfr/metrics_standard.json,results/models/multi-complete/gplfr/predictions.npz,results/models/multi-complete/gplfr/config.json
multi-complete,standard,knn,0,rmse,surface_temperature,23.174877166748047,results/models/multi-complete/knn/metrics_standard.json,results/models/multi-complete/knn/predictions.npz,results/models/multi-complete/knn/config.json
multi-complete,standard,knn,0,rmse,temperature,18.451838811238606,results/models/multi-complete/knn/metrics_standard.json,results/models/multi-complete/knn/predictions.npz,results/models/multi-complete/knn/config.json
multi-complete,standard,knn,0,rmse,specific_humidity_dex,0.8834285007582771,results/models/multi-complete/knn/metrics_standard.json,results/models/multi-complete/knn/predictions.npz,results/models/multi-complete/knn/config.json
multi-complete,standard,knn,0,rmse,cloud_fraction,0.07258040126827028,results/models/multi-complete/knn/metrics_standard.json,results/models/multi-complete/knn/predictions.npz,results/models/multi-complete/knn/config.json
multi-complete,standard,knn,0,rmse,u,10.511377784940931,results/models/multi-complete/knn/metrics_standard.json,results/models/multi-complete/knn/predictions.npz,results/models/multi-complete/knn/config.json
multi-complete,standard,knn,0,rmse,v,4.832639349831475,results/models/multi-complete/knn/metrics_standard.json,results/models/multi-complete/knn/predictions.npz,results/models/multi-complete/knn/config.json
multi-complete,standard,knn,0,rmse,asr,32.825714111328125,results/models/multi-complete/knn/metrics_standard.json,results/models/multi-complete/knn/predictions.npz,results/models/multi-complete/knn/config.json
multi-complete,standard,knn,0,rmse,olr,26.322330474853516,results/models/multi-complete/knn/metrics_standard.json,results/models/multi-complete/knn/predictions.npz,results/models/multi-complete/knn/config.json
multi-complete,standard,knn,0,acc,surface_temperature,0.970242977142334,results/models/multi-complete/knn/metrics_standard.json,results/models/multi-complete/knn/predictions.npz,results/models/multi-complete/knn/config.json
multi-complete,standard,knn,0,acc,temperature,0.6109277307987213,results/models/multi-complete/knn/metrics_standard.json,results/models/multi-complete/knn/predictions.npz,results/models/multi-complete/knn/config.json
multi-complete,standard,knn,0,acc,specific_humidity_dex,0.8231742448276944,results/models/multi-complete/knn/metrics_standard.json,results/models/multi-complete/knn/predictions.npz,results/models/multi-complete/knn/config.json
multi-complete,standard,knn,0,acc,cloud_fraction,0.6766965223683251,results/models/multi-complete/knn/metrics_standard.json,results/models/multi-complete/knn/predictions.npz,results/models/multi-complete/knn/config.json
multi-complete,standard,knn,0,acc,u,0.7046618196699355,results/models/multi-complete/knn/metrics_standard.json,results/models/multi-complete/knn/predictions.npz,results/models/multi-complete/knn/config.json
multi-complete,standard,knn,0,acc,v,0.6978798906008402,results/models/multi-complete/knn/metrics_standard.json,results/models/multi-complete/knn/predictions.npz,results/models/multi-complete/knn/config.json
multi-complete,standard,knn,0,acc,asr,0.9948429465293884,results/models/multi-complete/knn/metrics_standard.json,results/models/multi-complete/knn/predictions.npz,results/models/multi-complete/knn/config.json
multi-complete,standard,knn,0,acc,olr,0.7940830588340759,results/models/multi-complete/knn/metrics_standard.json,results/models/multi-complete/knn/predictions.npz,results/models/multi-complete/knn/config.json
multi-complete,standard,pca_mlp,0,rmse,surface_temperature,12.958579063415527,results/models/multi-complete/pca_mlp/metrics_standard.json,results/models/multi-complete/pca_mlp/predictions.npz,results/models/multi-complete/pca_mlp/config.json
multi-complete,standard,pca_mlp,0,rmse,temperature,10.31114027235243,results/models/multi-complete/pca_mlp/metrics_standard.json,results/models/multi-complete/pca_mlp/predictions.npz,results/models/multi-complete/pca_mlp/config.json
multi-complete,standard,pca_mlp,0,rmse,specific_humidity_dex,0.5298888981342316,results/models/multi-complete/pca_mlp/metrics_standard.json,results/models/multi-complete/pca_mlp/predictions.npz,results/models/multi-complete/pca_mlp/config.json
multi-complete,standard,pca_mlp,0,rmse,cloud_fraction,0.06323859819935428,results/models/multi-complete/pca_mlp/metrics_standard.json,results/models/multi-complete/pca_mlp/predictions.npz,results/models/multi-complete/pca_mlp/config.json
multi-complete,standard,pca_mlp,0,rmse,u,9.955702834659153,results/models/multi-complete/pca_mlp/metrics_standard.json,results/models/multi-complete/pca_mlp/predictions.npz,results/models/multi-complete/pca_mlp/config.json
multi-complete,standard,pca_mlp,0,rmse,v,4.8377838134765625,results/models/multi-complete/pca_mlp/metrics_standard.json,results/models/multi-complete/pca_mlp/predictions.npz,results/models/multi-complete/pca_mlp/config.json
multi-complete,standard,pca_mlp,0,rmse,asr,32.78139877319336,results/models/multi-complete/pca_mlp/metrics_standard.json,results/models/multi-complete/pca_mlp/predictions.npz,results/models/multi-complete/pca_mlp/config.json
multi-complete,standard,pca_mlp,0,rmse,olr,20.26144790649414,results/models/multi-complete/pca_mlp/metrics_standard.json,results/models/multi-complete/pca_mlp/predictions.npz,results/models/multi-complete/pca_mlp/config.json
multi-complete,standard,pca_mlp,0,acc,surface_temperature,0.9501118063926697,results/models/multi-complete/pca_mlp/metrics_standard.json,results/models/multi-complete/pca_mlp/predictions.npz,results/models/multi-complete/pca_mlp/config.json
multi-complete,standard,pca_mlp,0,acc,temperature,0.6357409291797214,results/models/multi-complete/pca_mlp/metrics_standard.json,results/models/multi-complete/pca_mlp/predictions.npz,results/models/multi-complete/pca_mlp/config.json
multi-complete,standard,pca_mlp,0,acc,specific_humidity_dex,0.8094418313768175,results/models/multi-complete/pca_mlp/metrics_standard.json,results/models/multi-complete/pca_mlp/predictions.npz,results/models/multi-complete/pca_mlp/config.json
multi-complete,standard,pca_mlp,0,acc,cloud_fraction,0.6746682259771559,results/models/multi-complete/pca_mlp/metrics_standard.json,results/models/multi-complete/pca_mlp/predictions.npz,results/models/multi-complete/pca_mlp/config.json
multi-complete,standard,pca_mlp,0,acc,u,0.6628545721371969,results/models/multi-complete/pca_mlp/metrics_standard.json,results/models/multi-complete/pca_mlp/predictions.npz,results/models/multi-complete/pca_mlp/config.json
multi-complete,standard,pca_mlp,0,acc,v,0.6514080630408393,results/models/multi-complete/pca_mlp/metrics_standard.json,results/models/multi-complete/pca_mlp/predictions.npz,results/models/multi-complete/pca_mlp/config.json
multi-complete,standard,pca_mlp,0,acc,asr,0.9951975345611572,results/models/multi-complete/pca_mlp/metrics_standard.json,results/models/multi-complete/pca_mlp/predictions.npz,results/models/multi-complete/pca_mlp/config.json
multi-complete,standard,pca_mlp,0,acc,olr,0.8405389785766602,results/models/multi-complete/pca_mlp/metrics_standard.json,results/models/multi-complete/pca_mlp/predictions.npz,results/models/multi-complete/pca_mlp/config.json
multi-complete,standard,pca_ridge,0,rmse,surface_temperature,17.04987335205078,results/models/multi-complete/pca_ridge/metrics_standard.json,results/models/multi-complete/pca_ridge/predictions.npz,results/models/multi-complete/pca_ridge/config.json
multi-complete,standard,pca_ridge,0,rmse,temperature,14.294248898824057,results/models/multi-complete/pca_ridge/metrics_standard.json,results/models/multi-complete/pca_ridge/predictions.npz,results/models/multi-complete/pca_ridge/config.json
multi-complete,standard,pca_ridge,0,rmse,specific_humidity_dex,0.6581060290336609,results/models/multi-complete/pca_ridge/metrics_standard.json,results/models/multi-complete/pca_ridge/predictions.npz,results/models/multi-complete/pca_ridge/config.json
multi-complete,standard,pca_ridge,0,rmse,cloud_fraction,0.07105133040911621,results/models/multi-complete/pca_ridge/metrics_standard.json,results/models/multi-complete/pca_ridge/predictions.npz,results/models/multi-complete/pca_ridge/config.json
multi-complete,standard,pca_ridge,0,rmse,u,12.063479794396294,results/models/multi-complete/pca_ridge/metrics_standard.json,results/models/multi-complete/pca_ridge/predictions.npz,results/models/multi-complete/pca_ridge/config.json
multi-complete,standard,pca_ridge,0,rmse,v,5.395693990919325,results/models/multi-complete/pca_ridge/metrics_standard.json,results/models/multi-complete/pca_ridge/predictions.npz,results/models/multi-complete/pca_ridge/config.json
multi-complete,standard,pca_ridge,0,rmse,asr,37.859500885009766,results/models/multi-complete/pca_ridge/metrics_standard.json,results/models/multi-complete/pca_ridge/predictions.npz,results/models/multi-complete/pca_ridge/config.json
multi-complete,standard,pca_ridge,0,rmse,olr,25.307899475097656,results/models/multi-complete/pca_ridge/metrics_standard.json,results/models/multi-complete/pca_ridge/predictions.npz,results/models/multi-complete/pca_ridge/config.json
multi-complete,standard,pca_ridge,0,acc,surface_temperature,0.9671964049339294,results/models/multi-complete/pca_ridge/metrics_standard.json,results/models/multi-complete/pca_ridge/predictions.npz,results/models/multi-complete/pca_ridge/config.json
multi-complete,standard,pca_ridge,0,acc,temperature,0.46815399535828167,results/models/multi-complete/pca_ridge/metrics_standard.json,results/models/multi-complete/pca_ridge/predictions.npz,results/models/multi-complete/pca_ridge/config.json
